FIPS,Total Number of Services,Total Medicare Payment Amount,Total Number of Services: 2019,Total Medicare Payment Amount: 2019,Total Number of Services: 2018,Total Medicare Payment Amount: 2018,Total Number of Services: 2017,Total Medicare Payment Amount: 2017,Total Number of Services: 2016,Total Medicare Payment Amount: 2016,Total Number of Services: 2015,Total Medicare Payment Amount: 2015,tot_ratio,% ASC Procedures: 2019,% ASC Billing: 2019,% ASC Procedures: 2018,% ASC Billing: 2018,% ASC Procedures: 2017,% ASC Billing: 2017,% ASC Procedures: 2016,% ASC Billing: 2016,% ASC Procedures: 2015,% ASC Billing: 2015,% ASC Procedures,% ASC Billing,Total Medicare Payment Amount: Slope,Total Number of Services: Slope,% ASC Billing: Slope,% ASC Procedures: Slope,Beneficiaries with Part A and Part B,Average Age,Percent Male,Percent Non-Hispanic White,Percent African American,Percent Hispanic,Percent Eligible for Medicaid,Average HCC Score,Hospital Readmission Rate,Emergency Department Visits per 1000 Beneficiaries,Procedures Per Capita Standardized Costs,Procedure Events Per 1000 Beneficiaries,metro,pct_poverty,median_house_income,pop,2013_Rural_urban_cont_code,Pct_wthout_high_diploma,Pct_wth_high_diploma,Pct_wth_some_coll,Pct_wth_coll_degree,unemployment,pct_uninsured,fibro,tabacco,obesity,migrane,Alzheimers,Depression,Alcohol Abuse,Drug Abuse,Schizo_othr_psych,COPD,Chronic Kidney Disease,Osteoporosis,Stroke,Diabetes,Asthma,Arthritis,Hypertension,Heart Failure,Ischemic Heart Disease,Population Density,Medicare Population Density,Urban,LISA_CL,Moran I score for ACS billing fraction
21107,13.0,887.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,887.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002818,-0.192308,0.0,0.0,10221.2,69.2,46.034,92.534,5.798,0.468,24.706,0.97,16.0,642.8,499.098,4124.0,0,18.44,45408.0,45331.2,5.0,13.3,40.4,29.8,16.5,5.02,6.4,25.2,13.2,19.4,3.0,9.1,21.12,1.525,2.8,3.24,15.4,23.1,4.72,2.94,29.66,3.86,33.7,62.12,14.56,32.46,83.637672,18.858477,0,0,Non Significant
48277,1024.0,44065.21,0.0,0.0,418.0,15997.81,331.0,14389.85,188.0,9112.48,87.0,4565.07,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3e-05,0.000477,0.0,0.0,10992.4,71.2,44.196,86.1,10.224,1.242,22.25,1.068,15.976,725.6,782.648,5991.2,0,17.54,44272.0,49611.4,5.0,15.7,33.1,32.5,18.7,4.16,20.38,21.6,11.0,14.2,3.0,13.38,19.02,1.9,4.35,3.3,17.98,24.52,6.18,4.92,28.34,6.18,36.34,66.1,23.0,41.96,54.68689,12.116977,0,0,Non Significant
51800,768.0,286082.42,159.0,52672.63,142.0,54652.93,180.0,64594.61,143.0,57379.29,144.0,56782.96,25.996923,78.616352,93.009424,89.43662,98.539182,100.0,100.0,90.20979,96.446836,100.0,100.0,91.796875,97.721188,-0.000134,0.027225,-0.341581,-0.137658,14663.8,71.0,44.21,62.142,34.55,0.902,14.912,1.018,17.648,815.2,698.354,5065.2,1,11.36,68551.4,90092.8,1.0,10.1,27.1,33.3,29.5,3.92,8.62,20.4,9.4,19.2,3.4,11.0,15.4,1.875,1.85,2.72,11.54,24.12,5.66,4.32,32.4,6.18,36.54,67.28,16.7,24.18,225.137442,36.644109,1,0,Non Significant
51810,391.0,209597.65,31.0,16443.8,64.0,33806.42,62.0,32296.93,116.0,60521.75,118.0,66528.75,22.0,100.0,100.0,100.0,100.0,82.258065,81.909674,81.034483,77.347466,87.288136,87.868388,87.723785,86.820778,-7.2e-05,-0.039616,0.109506,0.1277,64895.0,73.0,43.34,75.634,13.332,3.5,8.16,0.982,17.294,671.6,770.436,5766.6,1,7.92,72953.0,450201.2,1.0,6.5,21.0,36.5,36.0,3.4,8.88,18.2,7.0,15.4,3.6,10.3,18.84,2.175,1.7,2.54,11.98,23.34,7.72,3.88,29.26,6.5,33.8,61.8,13.44,23.06,1807.920776,260.605744,1,0,Non Significant
51840,11.0,4976.29,0.0,0.0,11.0,4976.29,0.0,0.0,0.0,0.0,0.0,0.0,0.946226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000251,0.113636,0.0,0.0,4802.2,72.2,43.564,86.332,8.236,2.134,17.906,0.974,18.562,763.8,605.87,5319.8,1,14.8,51014.0,27896.6,3.0,15.9,24.6,24.4,35.1,3.48,14.52,15.6,9.6,18.0,3.2,11.78,20.28,2.3,1.925,3.14,12.8,25.5,6.24,4.32,26.38,5.02,31.42,60.72,13.38,24.64,3021.401495,520.112639,0,3,Low-High
53005,1061.0,118307.41,395.0,70625.97,307.0,23621.96,200.0,15324.07,56.0,3066.35,103.0,5669.06,29.0,18.481013,66.050661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.880302,39.430261,5e-05,0.010586,0.03785,0.135274,31187.8,71.2,46.294,88.722,0.876,5.734,15.044,0.934,16.856,738.2,680.16,5405.2,1,11.42,66589.6,197517.6,2.0,9.8,24.5,34.8,30.9,5.7,7.9,24.4,8.2,14.6,3.2,10.46,16.88,1.95,4.175,1.76,10.52,24.98,5.14,3.14,26.5,5.48,31.72,51.98,11.34,21.16,116.160926,18.341676,0,0,Non Significant
55101,331.0,16287.44,0.0,0.0,0.0,0.0,86.0,3986.44,120.0,5789.46,125.0,6511.54,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000485,-0.023857,0.0,0.0,37226.0,70.2,45.414,83.51,8.754,4.632,19.14,1.014,18.354,709.4,540.472,4278.0,1,12.38,59354.2,195602.2,3.0,9.5,31.6,33.7,25.2,4.38,6.6,23.8,9.4,18.6,3.4,9.44,19.22,2.525,2.725,3.22,10.28,23.02,6.66,3.56,24.62,6.8,33.04,55.28,11.88,22.84,588.275524,111.957558,0,2,Low-Low
55133,332.0,115161.64,0.0,0.0,60.0,19190.76,104.0,45526.37,138.0,37139.53,30.0,13304.98,17.709963,0.0,0.0,100.0,100.0,88.461538,97.335061,36.231884,63.040943,100.0,100.0,69.879518,87.027217,-3.3e-05,-0.011206,-0.021814,-0.016917,77725.4,73.0,44.156,92.688,1.332,1.42,12.158,0.948,15.682,595.2,558.664,4681.4,1,4.88,84359.8,400475.4,1.0,3.8,22.7,29.1,44.5,3.12,3.78,19.4,5.4,13.0,2.6,10.58,16.74,1.975,1.9,2.86,8.28,22.8,6.2,2.9,20.72,5.32,31.4,53.4,11.54,25.74,728.701503,141.428452,1,4,High-Low
54033,938.0,50985.65,214.0,10880.71,178.0,8394.51,222.0,14386.05,190.0,9995.35,134.0,7329.03,19.003818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000186,0.030508,0.0,0.0,15127.2,70.2,44.962,96.204,1.58,1.036,26.62,0.998,18.572,825.6,471.568,4974.8,0,15.04,49417.8,67907.8,5.0,11.2,38.6,26.9,23.3,5.16,7.18,20.2,12.6,21.6,3.2,10.16,22.44,2.225,2.95,4.04,15.82,22.76,6.96,3.4,29.54,6.1,39.18,59.08,12.28,28.26,163.236765,36.362762,0,2,Low-Low
54069,78.0,3730.25,52.0,2447.9,26.0,1282.35,0.0,0.0,0.0,0.0,0.0,0.0,2.80698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001273,0.060096,0.0,0.0,10229.4,71.0,44.614,94.442,3.22,0.448,25.398,0.956,18.904,853.8,538.902,4680.4,1,13.82,47290.4,42143.0,3.0,6.5,34.2,27.3,32.0,4.98,6.08,14.8,11.8,21.2,2.6,10.42,19.92,3.025,3.9,4.36,12.4,18.26,4.96,3.44,25.88,4.66,30.44,56.26,13.52,27.02,398.251748,96.667927,0,0,Non Significant
54107,523.0,204031.0,55.0,21212.89,67.0,26480.65,115.0,48798.0,117.0,51622.94,169.0,55916.52,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5e-05,-0.033562,0.0,0.0,21011.8,69.2,45.448,97.312,0.95,0.36,26.41,1.016,19.882,908.6,586.574,5196.4,1,16.36,45419.8,84960.4,3.0,10.1,34.4,33.6,21.9,5.56,6.94,22.2,15.0,25.2,3.6,9.06,24.14,2.075,3.1,3.44,18.3,24.14,6.6,3.52,31.2,4.78,39.6,61.88,16.12,31.34,231.967455,57.368536,0,2,Low-Low
49045,42.0,9333.7,42.0,9333.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000268,0.059524,0.0,0.0,6555.2,71.0,46.292,89.17,0.458,7.474,10.89,0.94,13.634,572.0,699.298,5620.0,1,6.84,71718.2,67397.0,1.0,8.7,29.3,37.7,24.2,3.46,9.26,23.8,7.0,17.0,3.6,10.08,23.38,1.65,2.425,2.06,9.76,25.8,6.46,2.74,30.16,5.48,32.64,51.12,12.4,20.74,9.709492,0.944369,1,0,Non Significant
49049,771.0,368527.63,245.0,119844.89,157.0,77003.74,195.0,88185.16,41.0,18484.63,133.0,65009.21,38.912662,67.755102,71.35706,69.426752,68.225076,84.102564,74.180032,100.0,100.0,55.639098,45.963887,71.854734,68.335397,3.1e-05,0.014667,0.012834,-0.005441,47850.6,71.8,46.054,92.644,0.24,4.064,11.356,0.936,12.364,546.2,741.1,6063.2,1,10.7,72051.0,605490.4,2.0,5.4,16.4,37.4,40.8,2.8,8.94,20.2,2.8,13.4,3.2,8.98,19.18,0.775,3.025,2.54,4.74,20.6,7.14,2.96,24.62,4.9,31.9,42.42,12.7,20.96,302.22326,23.884052,0,0,Non Significant
49057,379.0,143468.51,139.0,52063.3,138.0,53069.05,53.0,17579.85,11.0,5792.69,38.0,14963.62,20.836494,60.431655,72.029088,64.492754,84.476225,77.358491,79.481054,100.0,100.0,39.473684,67.137163,63.324538,78.165543,6.1e-05,0.023482,-0.008867,0.003214,31356.2,72.0,45.446,89.128,1.172,6.582,11.234,0.92,12.322,583.6,722.178,5928.6,1,10.06,64886.4,251497.8,2.0,9.4,29.6,36.6,24.5,3.48,10.28,20.0,6.6,20.4,3.6,8.86,20.68,1.725,3.75,2.74,7.6,21.02,6.74,2.26,24.88,4.68,31.48,45.98,11.62,20.96,436.564459,54.42991,0,0,Non Significant
50007,6028.0,389405.65,1291.0,76651.87,1219.0,73848.05,1168.0,70154.69,1230.0,83028.69,1120.0,85722.35,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000165,0.019692,0.0,0.0,26399.4,71.8,43.506,93.638,0.838,0.838,20.83,0.832,15.674,559.6,461.458,4349.6,1,10.34,70303.8,162646.4,3.0,5.6,19.0,24.1,51.3,2.22,4.56,18.8,7.6,10.2,2.8,8.16,19.22,2.75,2.6,2.3,7.62,16.02,4.36,2.46,18.82,4.6,29.34,43.26,9.0,23.5,303.117906,49.199557,0,2,Low-Low
50011,218.0,22445.31,169.0,18956.43,49.0,3488.88,0.0,0.0,0.0,0.0,0.0,0.0,8.997386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000153,0.018036,0.0,0.0,8385.6,70.0,46.514,95.816,0.232,0.414,29.794,0.886,16.81,861.0,385.506,3008.0,1,9.64,61110.6,49116.0,3.0,9.3,37.9,28.7,24.1,2.88,4.66,21.2,13.2,15.8,3.4,8.54,22.18,2.875,4.225,1.68,12.76,19.74,4.4,2.58,24.86,4.98,34.46,53.72,11.28,25.16,77.505973,13.232635,0,2,Low-Low
50021,437.0,34658.93,17.0,8313.54,0.0,0.0,16.0,804.45,143.0,8494.33,261.0,17046.61,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000135,-0.012392,0.0,0.0,15276.6,70.2,46.16,96.028,0.314,0.486,27.856,0.892,16.856,744.2,384.7,3409.4,0,11.34,51770.2,58891.8,4.0,7.4,34.4,27.3,30.8,3.42,5.1,16.0,9.8,15.8,2.8,8.42,19.6,3.55,4.175,2.96,12.22,18.04,4.0,2.94,22.28,5.32,28.26,47.3,8.5,20.7,63.336707,16.429614,0,2,Low-Low
51005,42.0,13159.31,12.0,886.68,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12272.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000195,-0.052083,0.0,0.0,4420.6,72.0,45.954,93.92,4.76,0.3,16.166,0.946,18.42,769.8,548.494,4634.2,0,14.78,48356.2,15157.2,6.0,14.0,40.3,30.6,15.0,4.28,10.0,18.0,11.0,14.8,1.6,9.6,19.76,1.525,1.825,3.26,14.74,25.06,5.22,3.36,33.58,5.04,35.42,67.5,13.12,27.86,34.02618,9.923741,0,2,Low-Low
51013,131.0,6657.47,13.0,799.37,75.0,3401.52,29.0,1472.24,14.0,984.34,0.0,0.0,4.994885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062,0.025597,0.0,0.0,18940.4,74.0,43.524,71.694,9.78,7.2,12.446,0.886,15.954,541.2,664.412,5748.0,1,6.84,113526.0,233464.2,1.0,5.7,7.8,11.2,75.3,2.34,6.88,13.2,4.2,10.0,2.4,11.5,14.68,1.975,1.6,2.92,6.94,17.44,7.1,3.58,20.8,5.26,30.16,48.82,10.4,20.94,8988.380688,729.206129,1,3,Low-High
51015,75.0,27217.61,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4093.2,64.0,23124.41,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000125,-0.044955,0.0,0.0,17078.2,72.2,46.194,94.9,2.284,0.512,10.02,0.904,15.132,624.0,558.408,4495.4,1,8.74,59239.2,75079.2,3.0,12.6,38.7,25.9,22.7,3.2,10.76,20.6,9.2,14.8,3.0,8.08,18.58,1.725,2.75,1.86,9.78,23.46,6.44,2.7,28.06,4.12,30.8,58.08,13.44,23.92,77.641445,17.661032,0,0,Non Significant
54081,495.0,231584.51,0.0,0.0,67.0,34249.99,35.0,16846.49,189.0,93933.6,204.0,86554.43,29.996683,0.0,0.0,50.746269,49.132803,0.0,0.0,53.439153,55.731613,38.235294,53.760391,43.030303,49.96478,-3.3e-05,-0.015567,-0.033785,-0.027912,18908.2,69.0,46.988,92.068,6.014,0.542,25.97,1.052,21.468,827.6,526.274,4240.6,1,19.06,41763.2,75251.6,3.0,13.5,40.0,28.1,18.4,5.9,7.48,18.6,14.0,16.2,2.6,9.68,23.04,2.15,3.85,4.66,19.82,24.38,6.08,3.48,29.52,5.32,33.48,63.54,14.88,34.12,124.310689,31.235102,0,4,High-Low
51069,26.0,13755.72,13.0,7172.93,13.0,6582.79,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.000368,0.192308,0.025,0.025,14713.6,72.8,45.18,93.864,2.246,1.434,10.062,0.898,17.286,612.2,629.708,5281.8,1,6.94,74566.4,86414.6,3.0,10.8,32.4,28.5,28.3,3.08,10.34,15.8,9.8,18.2,3.0,10.68,17.8,1.4,1.375,1.76,11.84,24.46,5.88,4.0,26.88,4.6,32.2,62.14,12.4,24.08,208.985335,35.583416,0,1,High-High
51085,338.0,96523.33,68.0,18249.26,68.0,17442.73,57.0,20726.79,67.0,19794.07,78.0,20310.48,14.99902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000824,-0.085895,0.0,0.0,18822.2,73.0,43.562,88.43,8.36,0.49,6.758,0.904,15.61,627.4,733.584,5706.2,1,5.54,87376.0,105537.4,1.0,6.9,25.5,27.9,39.8,3.08,7.26,18.4,7.2,21.2,3.0,10.44,16.16,1.375,1.375,2.16,9.74,21.76,6.78,4.08,25.92,5.32,34.18,61.18,12.06,26.42,225.249287,40.172367,1,3,Low-High
51095,1126.0,219285.910001,140.0,24663.6,136.0,29897.43,182.0,53254.04,117.0,37811.49,551.0,73659.35,35.718587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7e-05,-0.005951,0.0,0.0,18632.4,74.2,45.114,87.94,7.25,1.016,3.752,0.868,14.352,532.6,831.054,7228.8,1,6.64,85833.2,74915.8,1.0,4.9,17.8,26.9,50.4,3.4,8.06,17.8,6.0,14.2,3.4,9.74,14.96,1.6,1.0,1.72,8.4,18.56,9.28,3.36,20.54,5.28,35.22,61.84,11.52,23.4,525.957441,130.811517,1,3,Low-High
50025,37.0,2168.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2168.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001153,-0.067568,0.0,0.0,10342.2,71.0,45.882,93.478,0.522,0.846,25.444,0.806,14.528,624.0,382.096,3252.0,0,12.22,50141.6,42823.4,7.0,7.6,29.5,24.8,38.1,3.02,5.5,16.0,8.2,11.6,3.4,7.84,21.06,3.35,3.675,2.64,8.98,12.72,5.02,2.78,17.4,4.2,24.36,39.88,8.78,18.24,54.530915,13.16966,0,2,Low-Low
53075,12.0,893.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,893.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002799,-0.208333,0.0,0.0,5232.2,72.8,46.296,93.888,0.49,1.15,13.768,0.848,12.434,555.8,512.492,4143.4,0,23.96,44543.6,49231.4,4.0,4.5,15.9,29.8,49.8,4.5,6.34,16.0,7.4,9.0,2.8,9.04,14.6,2.0,2.0,2.12,10.5,17.02,6.0,3.08,23.46,4.32,34.24,44.16,12.94,21.02,22.801921,2.423336,0,0,Non Significant
54055,304.0,139811.61,13.0,7251.95,11.0,919.14,67.0,32473.95,114.0,51063.8,99.0,48102.77,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2e-05,-0.030244,0.0,0.0,16102.2,68.8,47.35,93.48,5.098,0.29,31.358,1.004,18.674,951.2,499.79,3695.2,0,20.74,37605.4,59918.8,4.0,16.5,39.5,24.6,19.4,6.32,7.94,17.6,14.0,16.4,3.6,9.64,23.32,2.35,3.85,3.74,20.5,22.66,5.88,3.8,33.02,6.36,31.08,63.32,16.6,35.14,143.006685,38.430714,0,2,Low-Low
21019,1038.0,124873.01,485.0,44961.84,274.0,36137.52,206.0,30061.45,45.0,7738.74,28.0,5973.46,33.837534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8e-05,0.008161,0.0,0.0,11406.0,69.2,46.178,97.494,1.156,0.372,23.624,1.086,19.946,981.2,521.516,4091.8,1,19.54,45352.8,47682.0,2.0,11.8,33.9,35.0,19.4,6.58,5.92,23.0,18.0,20.6,3.8,9.52,22.86,2.45,4.775,3.48,19.02,28.34,5.72,3.2,33.28,8.76,39.68,67.44,16.88,34.4,298.266026,71.348146,0,2,Low-Low
21037,78.0,9357.13,0.0,0.0,0.0,0.0,37.0,1855.39,30.0,6865.46,11.0,636.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000243,-0.044323,0.0,0.0,15199.4,71.0,45.48,95.64,1.44,0.392,15.396,1.036,19.468,711.2,617.948,4721.8,1,12.36,60398.4,92861.4,1.0,9.2,28.2,26.2,36.3,3.62,5.04,22.4,11.8,29.0,3.6,10.8,22.18,2.85,4.275,2.52,12.82,24.54,7.68,3.6,26.18,4.78,39.0,58.7,15.98,27.96,613.724324,100.45338,1,2,Low-Low
21093,390.0,54310.85,96.0,15362.61,63.0,5734.37,102.0,14681.72,69.0,12961.36,60.0,5570.79,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000132,0.043137,0.0,0.0,18235.8,70.2,45.614,85.682,9.064,1.896,16.552,0.998,17.444,697.0,575.232,5888.8,1,13.14,52867.8,108526.8,3.0,9.5,30.4,38.1,22.0,4.36,5.54,18.6,15.0,15.0,4.2,9.2,22.18,2.0,3.3,2.64,17.62,25.7,6.68,3.64,32.14,6.4,40.86,64.84,18.66,25.54,174.122623,29.257891,0,0,Non Significant
40047,182.0,78190.1,11.0,5351.72,12.0,5309.09,13.0,7346.04,65.0,25061.9,81.0,35121.35,11.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,81.591978,86.419753,88.855781,74.175824,75.45954,-0.000106,-0.042,-0.026128,-0.02614,11122.0,72.0,43.408,91.628,2.644,2.372,17.512,1.004,14.568,772.4,591.532,4458.4,0,14.2,51759.0,61898.4,5.0,12.1,36.2,28.8,22.9,3.48,16.88,23.2,11.0,15.6,2.8,12.08,19.92,1.425,2.55,3.1,16.46,25.54,5.0,4.9,26.86,5.38,40.38,63.08,19.54,34.4,58.479347,10.507659,0,0,Non Significant
37183,1310.0,491738.84,248.0,95860.09,192.0,76149.1,302.0,138735.56,293.0,101053.61,275.0,79940.48,67.993589,64.919355,78.785989,60.9375,81.247421,57.94702,64.578887,53.242321,71.710788,46.545455,69.034249,56.259542,72.119589,3e-06,-0.019806,0.153023,0.219865,124625.8,71.6,43.998,75.452,16.856,2.268,13.93,0.92,16.21,606.6,728.948,5785.2,1,9.12,77797.8,1069078.8,1.0,7.0,15.1,25.1,52.8,3.94,9.8,18.6,7.2,15.4,2.8,10.64,17.58,1.725,2.475,3.28,8.12,21.48,6.2,3.38,25.04,4.62,30.6,55.5,10.92,21.8,1279.99818,149.21332,1,0,Non Significant
39009,148.0,6902.3,93.0,4230.75,42.0,2143.69,0.0,0.0,0.0,0.0,13.0,527.86,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000721,0.032574,0.0,0.0,9466.2,68.8,46.842,95.478,1.654,0.512,31.726,1.002,17.734,883.8,512.152,3898.0,0,29.28,40704.6,65917.4,4.0,10.0,35.1,24.7,30.2,5.94,9.04,21.6,18.8,20.0,3.6,9.42,24.74,2.5,4.2,4.16,18.22,24.06,5.96,3.12,31.08,5.06,35.98,60.76,14.24,27.04,130.892895,18.797136,0,2,Low-Low
55027,13.0,5039.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5039.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000496,-0.192308,0.0,0.0,16668.4,72.0,44.33,94.948,0.368,1.24,16.128,0.922,14.464,747.6,453.912,3589.0,0,8.8,59332.6,87715.0,4.0,9.2,40.9,32.9,17.0,3.28,5.58,18.6,8.6,14.4,2.8,8.18,16.18,1.95,1.825,2.08,9.84,21.3,4.74,2.72,24.82,4.7,28.26,54.7,14.04,23.52,100.174161,19.036003,0,2,Low-Low
51003,12.0,7292.27,0.0,0.0,12.0,7292.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.000171,0.104167,0.0125,0.0125,18206.4,74.0,42.992,87.804,6.71,0.79,7.036,0.864,15.306,531.8,587.592,5225.2,1,8.26,77748.0,107404.6,3.0,7.9,15.8,21.2,55.1,3.12,9.76,17.6,6.0,9.6,3.0,10.06,17.64,1.975,1.475,1.56,7.5,17.96,7.06,2.88,20.04,4.7,32.36,49.16,10.82,20.04,149.028581,25.262176,0,0,Non Significant
01003,24.0,2378.06,13.0,1314.17,11.0,1063.89,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002137,0.21167,0.0,0.0,47450.4,72.2,46.114,92.722,4.384,1.06,8.484,0.92,15.616,565.6,811.67,7523.2,1,10.92,56582.6,212830.0,3.0,9.2,27.7,31.3,31.9,4.32,11.52,19.8,8.4,20.8,3.0,10.82,15.9,1.775,3.15,2.14,11.18,20.4,6.2,3.86,23.58,4.76,37.42,60.28,12.38,32.04,133.873533,29.847074,0,0,Non Significant
01073,16234.0,5099859.209989,2810.0,1046129.98,2816.0,688385.24,3198.0,909700.960006,3856.0,1249732.449991,3554.0,1205910.579992,334.544813,11.743772,71.796672,11.47017,60.530094,13.852408,61.061561,15.612033,60.53301,18.767586,63.861524,14.56819,63.724463,-4e-06,-0.002994,0.171504,-0.499399,120902.2,70.0,43.952,65.758,31.884,0.546,15.5,1.036,18.746,682.2,730.968,6297.2,1,16.46,51679.0,659679.8,1.0,9.9,26.4,30.3,33.4,4.5,10.6,18.6,9.0,23.4,3.2,12.14,18.92,2.1,3.325,4.08,10.1,25.08,6.52,3.86,26.72,5.52,35.72,61.16,14.0,25.52,593.623726,108.795835,1,0,Non Significant
01103,87.0,28305.44,15.0,4496.0,22.0,5885.64,26.0,7203.3,24.0,10720.5,0.0,0.0,4.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,6.8e-05,0.062612,0.025,0.025,24586.2,71.0,44.148,89.446,8.416,1.028,19.338,0.994,16.374,673.0,712.782,6728.4,1,14.78,50100.6,119212.6,3.0,15.9,30.4,31.3,22.4,4.34,12.5,25.0,13.4,21.0,2.8,11.4,19.98,2.4,6.55,3.12,15.52,25.42,5.8,3.66,31.72,4.64,38.44,65.38,14.98,27.88,205.774187,42.438512,0,0,Non Significant
19041,75.0,28365.71,0.0,0.0,0.0,0.0,31.0,10698.97,14.0,6760.88,30.0,10905.86,4.996742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000242,-0.079399,0.0,0.0,3740.2,74.0,43.906,0.0,0.0,0.0,15.916,0.904,14.104,607.8,528.816,3693.0,0,10.0,54652.0,16211.2,7.0,6.4,34.4,36.4,22.7,3.44,5.34,19.4,6.8,21.6,2.4,10.06,16.4,1.7,1.825,1.86,11.98,19.54,3.7,3.48,23.94,2.8,28.52,48.18,11.84,23.3,28.579185,6.593705,0,0,Non Significant
19049,843.0,213079.42,269.0,34381.55,228.0,47998.09,95.0,39030.19,133.0,47161.06,118.0,44508.53,17.815805,15.241636,60.890652,44.298246,87.1208,100.0,100.0,100.0,100.0,100.0,100.0,57.888493,90.788331,-0.000145,0.017372,-0.078883,-0.035519,10377.4,73.0,42.462,94.524,0.674,1.378,10.718,0.86,13.354,503.8,594.668,5238.8,1,4.82,87687.8,87098.6,2.0,4.4,17.7,27.6,50.4,2.26,3.88,19.2,6.4,16.6,2.4,9.22,19.3,1.25,1.775,2.14,9.4,16.96,6.92,2.72,21.72,3.72,29.8,53.28,10.4,22.24,148.01435,17.635233,0,0,Non Significant
19057,289.0,64843.9,45.0,9746.23,78.0,13723.84,97.0,26489.08,11.0,4829.2,58.0,10055.55,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-05,0.009538,0.0,0.0,9056.2,72.4,44.162,95.034,2.796,0.716,15.972,0.936,16.808,787.8,486.692,4052.6,0,14.38,51048.2,39385.8,5.0,8.0,33.5,38.4,20.1,4.24,5.1,17.6,9.2,14.6,2.8,8.94,18.74,1.6,1.875,2.68,12.76,18.02,5.02,3.4,24.28,4.88,27.56,55.96,10.86,26.14,94.649419,21.763277,0,0,Non Significant
